job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
9fa60b17-783d-4576-aaa2-a6c6744a2bcd,product manager,"project management, negosiasi, problem solving, strategic planning, agile, komunikasi",,6,product manager,teknis wajib menguasai project management negosiasi problem solving strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
031b8b5d-2b5b-4a27-a1d5-17639d80824d,data scientist,"statistika, scikit-learn, powerbi, machine learning, problem solving, python, pandas",senior level,7,researcher,teknis wajib menguasai statistika scikitlearn powerbi machine learning problem solving python serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
462515ef-a234-45ce-8ad8-62ad25c28f99,ui/ux designer,"project management, photoshop, adobe illustrator, design system, wireframing, user research, figma",entry level,7,ux / ui designer,teknis wajib menguasai project management photoshop adobe illustrator design system wireframing user research serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
5020ea28-ec21-435b-9693-94e675c5f1e9,devops engineer,"postgresql, scrum, python, mongodb, node.js",,5,devops / cloud engineer,teknis wajib menguasai postgresql scrum python mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
9d67db9c-8639-4a3c-ab94-df674ebd8f2c,product manager,"project management, jira, scrum, negosiasi, agile",senior level,5,product manager,teknis wajib menguasai project management jira scrum negosiasi serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
4d6652b8-cfc9-4051-a6b8-6de9139f5437,product manager,"strategic planning, scrum, komunikasi",entry level,3,product manager,teknis wajib menguasai strategic planning scrum serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
fbbac0fe-18c5-4c6f-892d-5f430fdc0cc8,it recruiter,"project management, scrum, negosiasi, problem solving, strategic planning, agile",,6,hr / recruiter,teknis wajib menguasai project management scrum negosiasi problem solving strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
407ee727-b4ed-406d-94cc-481900838e02,ui/ux designer,"jira, ui/ux, adobe illustrator, scrum, user research, figma",,6,ux / ui designer,teknis wajib menguasai jira uiux adobe illustrator scrum user research serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
45dbe381-7fa3-48cf-9368-6b22c3478b35,frontend developer,"react, git, typescript, python, agile, mongodb, nuxt.js",,7,frontend developer,teknis wajib menguasai react git typescript python agile mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
a1073c52-bd4b-4a1b-ae8f-a91452a046bc,frontend developer,"project management, jira, javascript, fastapi, python",senior level,5,frontend developer,teknis wajib menguasai project management jira javascript fastapi serta python memiliki kemampuan problem solving yang baik sangat diutamakan,
58fa82ec-7bbf-4ba6-b369-93f7a6c1a788,frontend developer,"postgresql, fastapi, node.js, project management",senior level,4,frontend developer,teknis wajib menguasai postgresql fastapi nodejs serta project management memiliki kemampuan problem solving yang baik sangat diutamakan,
0cb87af8-cb6d-4a24-affd-a949a7528ab6,full stack developer,"postgresql, react, typescript, vue.js, python, problem solving",entry level,6,fullstack developer,teknis wajib menguasai postgresql react typescript vuejs python serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
9d4a65f0-04d1-4e52-9480-93ee5790c199,backend developer,"project management, docker, javascript, fastapi, typescript, leadership, redis",,7,backend developer,teknis wajib menguasai project management docker javascript fastapi typescript leadership serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
f54e3d20-c2e0-4d45-be91-9d76a331df87,full stack developer,"jira, docker, react, git, node.js",,5,fullstack developer,teknis wajib menguasai jira docker react git serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
408e364d-0e7b-4450-916a-9a48849935b1,machine learning engineer,"powerbi, data visualization, machine learning, python, strategic planning, tableau",senior level,6,data scientist / ml engineer,teknis wajib menguasai powerbi data visualization machine learning python strategic planning serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
e7f32b4a-0182-4249-b59c-bbb6c5cb508f,devops engineer,"git, typescript, scrum, negosiasi, mongodb, node.js, nuxt.js",,7,devops / cloud engineer,teknis wajib menguasai git typescript scrum negosiasi mongodb nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
ef23e7e2-5994-4948-bc73-4cf8f55643be,frontend developer,"postgresql, project management, scrum, vue.js, mongodb",entry level,5,frontend developer,teknis wajib menguasai postgresql project management scrum vuejs serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
723650f2-4b20-47ca-86f5-a30329feb491,devops engineer,"negosiasi, redis, javascript, typescript",entry level,4,devops / cloud engineer,teknis wajib menguasai negosiasi redis javascript serta typescript memiliki kemampuan problem solving yang baik sangat diutamakan,
178661ca-e94d-4a80-b2f9-71b2698f2f08,devops engineer,"postgresql, docker, jira, fastapi, typescript, agile, redis",,7,devops / cloud engineer,teknis wajib menguasai postgresql docker jira fastapi typescript agile serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
2c73234a-9e49-4cf0-80ef-12468db01e27,product manager,"project management, jira, negosiasi, leadership, strategic planning",,5,product manager,teknis wajib menguasai project management jira negosiasi leadership serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
2145b750-9c21-4041-b5b3-355dd7ec0715,ui/ux designer,"project management, ui/ux, photoshop, user research, prototyping",,5,ux / ui designer,teknis wajib menguasai project management uiux photoshop user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
49dc26bc-8a24-4b80-a8cf-a51a132e2444,data analyst,"project management, statistika, data visualization, problem solving, python, sql, tableau",entry level,7,data analyst,teknis wajib menguasai project management statistika data visualization problem solving python sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
ef2c4162-c80f-4ba1-86b3-80d2ee594d75,product manager,"negosiasi, strategic planning, jira, komunikasi",entry level,4,product manager,teknis wajib menguasai negosiasi strategic planning jira serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
d121380c-6a64-4a85-8833-0559f1a85d92,backend developer,"postgresql, agile, node.js, nuxt.js",,4,backend developer,teknis wajib menguasai postgresql agile nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
7cf19e05-7ae7-4e26-b092-439839d6834e,backend developer,"docker, git, typescript, vue.js, leadership, mongodb, nuxt.js",,7,backend developer,teknis wajib menguasai docker git typescript vuejs leadership mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
61e93437-202c-40b7-91cf-5ec7fd7cfe1d,machine learning engineer,"project management, powerbi, data visualization, scrum, pandas",,5,data scientist / ml engineer,teknis wajib menguasai project management powerbi data visualization scrum serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
2bdb22de-7821-47a4-8937-6795ec3bcdc2,ui/ux designer,"ui/ux, photoshop, adobe illustrator, design system, komunikasi",,5,ux / ui designer,teknis wajib menguasai uiux photoshop adobe illustrator design system serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
38171f02-c584-4266-b49d-5174da72b1cc,frontend developer,"postgresql, docker, jira, typescript, vue.js, agile, nuxt.js",,7,frontend developer,teknis wajib menguasai postgresql docker jira typescript vuejs agile serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
e0025f8a-dfe1-4fed-88a8-2a6aaba05467,product manager,"jira, scrum, negosiasi, problem solving, strategic planning, agile, komunikasi",senior level,7,product manager,teknis wajib menguasai jira scrum negosiasi problem solving strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
1146d236-a868-4277-937d-37e873badbc4,devops engineer,"postgresql, docker, typescript, vue.js, leadership, mongodb",senior level,6,devops / cloud engineer,teknis wajib menguasai postgresql docker typescript vuejs leadership serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
76628185-6c7c-4077-a905-78a4392f4bc5,full stack developer,"postgresql, docker, react, problem solving, python, agile, mongodb, node.js",entry level,8,fullstack developer,teknis wajib menguasai postgresql docker react problem solving python agile mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
5983ac10-5619-40a9-b7b1-cf989e941ae3,full stack developer,"postgresql, negosiasi, python, agile, redis, nuxt.js",entry level,6,fullstack developer,teknis wajib menguasai postgresql negosiasi python agile redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
8f9dc50d-ae69-4c23-9f27-029857574471,backend developer,"javascript, react, negosiasi, leadership, python, mongodb",,6,backend developer,teknis wajib menguasai javascript react negosiasi leadership python serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
c420dc1d-32f1-4a78-8cc1-f56c9870a74a,devops engineer,"docker, typescript, vue.js, problem solving, redis, komunikasi",senior level,6,devops / cloud engineer,teknis wajib menguasai docker typescript vuejs problem solving redis serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
3bceb787-3602-4dec-b355-39ca0142e95b,full stack developer,"postgresql, jira, react, redis, node.js",entry level,5,fullstack developer,teknis wajib menguasai postgresql jira react redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
55688ef9-0767-4b7d-b76d-49dfdd04d5f3,data scientist,"scikit-learn, scrum, machine learning, python, tableau",,5,researcher,teknis wajib menguasai scikitlearn scrum machine learning python serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
9b6a6e82-dc09-4c6e-8469-8815339afddb,full stack developer,"postgresql, git, fastapi, leadership, agile",,5,fullstack developer,teknis wajib menguasai postgresql git fastapi leadership serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
c1f7a8c2-74b7-487a-a32b-1185ca920b82,frontend developer,"docker, react, vue.js, komunikasi, node.js, nuxt.js",,6,frontend developer,teknis wajib menguasai docker react vuejs komunikasi nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
7c7e2415-b208-4247-b483-df4bbe8caff2,frontend developer,"postgresql, git, mongodb, komunikasi, node.js",entry level,5,frontend developer,teknis wajib menguasai postgresql git mongodb komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
3b510820-8570-442a-b1f0-ca7a3c0e42ff,frontend developer,"docker, jira, react, vue.js, python, agile, redis, mongodb",senior level,8,frontend developer,teknis wajib menguasai docker jira react vuejs python agile redis serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
3bd12b4f-b3ac-4dae-aa0e-801ce7ab4684,product manager,"project management, jira, scrum, problem solving, agile, komunikasi",senior level,6,product manager,teknis wajib menguasai project management jira scrum problem solving agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
baba02a7-d3ce-4a54-a6a9-e932cff4ebbf,full stack developer,"jira, react, git, vue.js, python, redis",senior level,6,fullstack developer,teknis wajib menguasai jira react git vuejs python serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
8d01ecf5-86ff-4466-99db-b566c0f61041,devops engineer,"react, git, fastapi, problem solving, python, redis, komunikasi",entry level,7,devops / cloud engineer,teknis wajib menguasai react git fastapi problem solving python redis serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
f39c5718-ae45-4576-8425-1ce3ca892125,ui/ux designer,"ui/ux, photoshop, adobe illustrator, scrum, user research, komunikasi",entry level,6,ux / ui designer,teknis wajib menguasai uiux photoshop adobe illustrator scrum user research serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
